,N,k1,k2,theta,intercept,coefs,accuracy,auroc,aupr,process_time,wall_time,size_G,size_H,avg_G,avg_H,avg_R_G,avg_R_H
0,1000,5.0,5.0,,,,,,,,,,,,,,
1,1000,5.0,5.0,0.225,0.0,9.852192379638343,0.40374263009484745,0.3630141921368672,0.3975537277756058,0.03173419000086142,0.03173494338989258,2447.0,2565.0,4.894,5.13,8.876,8.95
2,1000,5.0,5.0,0.45,0.0,5.892573339465842,0.3628478496566679,0.28969569430810677,0.3625120279452694,0.028817368000090937,0.028818130493164062,2447.0,2565.0,4.894,5.13,7.722,7.836
3,1000,5.0,5.0,0.675,0.0,4.258766331807541,0.28375149342891276,0.1820673492572719,0.32354101871316865,0.027729735998946126,0.027730464935302734,2447.0,2565.0,4.894,5.13,6.624,6.748
4,1000,5.0,5.0,0.9,0.0,2.598408223554157,0.14285714285714285,0.047336647727272724,0.2820456578539153,0.025935953000953305,0.025936126708984375,2447.0,2565.0,4.894,5.13,5.406,5.57
5,1000,7.777777777777778,5.0,,,,,,,,,,,,,,
6,1000,7.777777777777778,5.0,0.225,0.0,8.976462544128733,0.4470640569395018,0.3809172557582179,0.5086139096599247,0.03609830499954114,0.03609943389892578,3439.0,2394.0,6.878,4.788,10.572,10.086
7,1000,7.777777777777778,5.0,0.45,0.0,5.322298888844934,0.43622920517560076,0.31888265887582723,0.4780884386272005,0.032567065998591715,0.032567739486694336,3439.0,2394.0,6.878,4.788,9.514,8.644
8,1000,7.777777777777778,5.0,0.675,0.0,2.6817635418037087,0.44398766700924974,0.23026416495409435,0.42550245712519763,0.03292506500110903,0.03292536735534668,3439.0,2394.0,6.878,4.788,8.504,7.054
9,1000,7.777777777777778,5.0,0.9,0.0,1.4644116303775014,0.5016891891891891,0.10969470796130952,0.3786172123461271,0.03158903799885593,0.03158974647521973,3439.0,2394.0,6.878,4.788,7.39,5.46
10,1000,7.777777777777778,7.777777777777778,,,,,,,,,,,,,,
11,1000,7.777777777777778,7.777777777777778,0.225,0.0,10.204110905346715,0.41950668424025606,0.3862665984700004,0.41147181326175836,0.042683143001340795,0.04268479347229004,3330.0,3444.0,6.66,6.888,12.048,12.122
12,1000,7.777777777777778,7.777777777777778,0.45,0.0,6.147550599871865,0.36674816625916873,0.30016217250336125,0.374000020171236,0.03840540800047165,0.038405418395996094,3330.0,3444.0,6.66,6.888,10.376,10.534
13,1000,7.777777777777778,7.777777777777778,0.675,0.0,4.02890934359766,0.29078947368421054,0.20597079814554758,0.3420790680615911,0.03596636899965233,0.03596663475036621,3330.0,3444.0,6.66,6.888,8.95,9.158
14,1000,7.777777777777778,7.777777777777778,0.9,0.0,2.579290611861053,0.1777150916784203,0.06115096445082098,0.29698194250187093,0.03553916100099741,0.03553962707519531,3330.0,3444.0,6.66,6.888,7.398,7.568
15,1000,10.555555555555555,5.0,,,,,,,,,,,,,,
16,1000,10.555555555555555,5.0,0.225,0.0,8.698888095238686,0.5872199170124481,0.4306778218252749,0.6356424096318397,0.046470621000480605,0.04647183418273926,5309.0,2485.0,10.618,4.97,14.444,13.194
17,1000,10.555555555555555,5.0,0.45,0.0,4.059655361426152,0.6406652611852893,0.3905969030969031,0.603047609333893,0.04215192900119291,0.04215240478515625,5309.0,2485.0,10.618,4.97,13.348,10.778
18,1000,10.555555555555555,5.0,0.675,0.0,2.347932399355786,0.6798125732135885,0.3428764643252585,0.5781116465781057,0.07596745900082169,0.07596778869628906,5309.0,2485.0,10.618,4.97,12.222,8.488
19,1000,10.555555555555555,5.0,0.9,0.0,1.484205375884951,0.6790450928381963,0.31327882877066116,0.5473855006469474,0.04025169899978209,0.0402522087097168,5309.0,2485.0,10.618,4.97,11.102,5.994
20,1000,10.555555555555555,7.777777777777778,,,,,,,,,,,,,,
21,1000,10.555555555555555,7.777777777777778,0.225,0.0,8.955989620255137,0.4871716554673183,0.41136487031690516,0.5326180988750717,0.05136358699928678,0.05136442184448242,5060.0,3397.0,10.12,6.794,15.41,14.6
22,1000,10.555555555555555,7.777777777777778,0.45,0.0,4.488580242435094,0.5018205183122725,0.35735425670116155,0.5006207922924977,0.04596136899999692,0.045961618423461914,5060.0,3397.0,10.12,6.794,13.874,12.378
23,1000,10.555555555555555,7.777777777777778,0.675,0.0,2.4369167031738024,0.5504553734061931,0.29306377913109394,0.4725805770482011,0.04597388199908892,0.0459744930267334,5060.0,3397.0,10.12,6.794,12.284,10.12
24,1000,10.555555555555555,7.777777777777778,0.9,0.0,1.4394161096909188,0.5771495877502945,0.1431663326653307,0.4047234050260001,0.042889147998721455,0.04288959503173828,5060.0,3397.0,10.12,6.794,10.82,7.792
25,1000,10.555555555555555,10.555555555555555,,,,,,,,,,,,,,
26,1000,10.555555555555555,10.555555555555555,0.225,0.0,10.298256559021633,0.4316463805253043,0.40270303919536854,0.42692817441496567,0.060952756999540725,0.06095409393310547,5014.0,5079.0,10.028,10.158,17.892,17.904
27,1000,10.555555555555555,10.555555555555555,0.45,0.0,6.178870185500042,0.3862815884476534,0.33722277090565356,0.3856717331698237,0.054860381000253255,0.05486106872558594,5014.0,5079.0,10.028,10.158,15.678,15.588
28,1000,10.555555555555555,10.555555555555555,0.675,0.0,3.950859896624797,0.3203463203463203,0.2564820948313053,0.3597736788061868,0.054898321999644395,0.054898738861083984,5014.0,5079.0,10.028,10.158,13.272,13.382
29,1000,10.555555555555555,10.555555555555555,0.9,0.0,2.499807337575431,0.157,0.0784993858796324,0.309896395645442,0.05043275599928165,0.05043339729309082,5014.0,5079.0,10.028,10.158,11.042,11.144
30,1000,13.333333333333332,5.0,,,,,,,,,,,,,,
31,1000,13.333333333333332,5.0,0.225,0.0,9.015912828841794,0.6539011146041727,0.4880645764511688,0.7134620142733399,0.053307027999835555,0.05330777168273926,6433.0,2497.0,12.866,4.994,16.76,15.096
32,1000,13.333333333333332,5.0,0.45,0.0,4.149729792206264,0.707915729187973,0.4624476585355834,0.6943169546931969,0.04828827799974533,0.048288583755493164,6433.0,2497.0,12.866,4.994,15.56,12.078
33,1000,13.333333333333332,5.0,0.675,0.0,2.4466273099504603,0.7079615648593,0.46259636033846974,0.6630173648110764,0.048612202999720466,0.048613548278808594,6433.0,2497.0,12.866,4.994,14.564,9.124
34,1000,13.333333333333332,5.0,0.9,0.0,1.6502773428658764,0.7286995515695067,0.42368722186904,0.6508353577042463,0.04496830300013244,0.044968605041503906,6433.0,2497.0,12.866,4.994,13.35,6.294
35,1000,13.333333333333332,7.777777777777778,,,,,,,,,,,,,,
36,1000,13.333333333333332,7.777777777777778,0.225,0.0,9.712156194458224,0.5506538105930524,0.44425248995162636,0.6042392774890747,0.058011240000269026,0.05801224708557129,6232.0,3448.0,12.464,6.896,17.866,16.636
37,1000,13.333333333333332,7.777777777777778,0.45,0.0,4.376671457114567,0.5950289665483087,0.41177944808371936,0.5870962190692346,0.05316480199871876,0.05316519737243652,6232.0,3448.0,12.464,6.896,16.222,13.84
38,1000,13.333333333333332,7.777777777777778,0.675,0.0,2.4038207875204334,0.6440894568690095,0.38395705302288663,0.5703107686860331,0.08923576599954686,0.08923625946044922,6232.0,3448.0,12.464,6.896,14.59,11.03
39,1000,13.333333333333332,7.777777777777778,0.9,0.0,1.4755466285808492,0.6412459720730398,0.3637425050468529,0.5345286802293496,0.04798182600097789,0.04798269271850586,6232.0,3448.0,12.464,6.896,13.13,8.092
40,1000,13.333333333333332,10.555555555555555,,,,,,,,,,,,,,
41,1000,13.333333333333332,10.555555555555555,0.225,0.0,10.20380913827468,0.4577787719494464,0.4204910118364628,0.4978642211143874,0.07138150799983123,0.07138276100158691,6406.0,5147.0,12.812,10.294,20.762,20.226
42,1000,13.333333333333332,10.555555555555555,0.45,0.0,5.550650968318732,0.4447569932802,0.37139436343890764,0.467620583426387,0.06330542399882688,0.06330633163452148,6406.0,5147.0,12.812,10.294,18.5,17.404
43,1000,13.333333333333332,10.555555555555555,0.675,0.0,3.0563308985265736,0.4396958573675931,0.3082413001102857,0.44626867788324887,0.06138253100107249,0.06138324737548828,6406.0,5147.0,12.812,10.294,16.102,14.632
44,1000,13.333333333333332,10.555555555555555,0.9,0.0,1.5198564996421038,0.5038759689922481,0.1919628154845663,0.38052970075634845,0.05946763199972338,0.05946826934814453,6406.0,5147.0,12.812,10.294,13.864,11.564
45,1000,13.333333333333332,13.333333333333332,,,,,,,,,,,,,,
46,1000,13.333333333333332,13.333333333333332,0.225,0.0,10.93086127363836,0.4445551459599482,0.42047093312461836,0.4395950250623427,0.0779918420012109,0.07799315452575684,6442.0,6472.0,12.884,12.944,22.942,22.96
47,1000,13.333333333333332,13.333333333333332,0.45,0.0,6.207521121630459,0.40347436256654523,0.36163797357072364,0.40646247651861633,0.06872935100000177,0.06872987747192383,6442.0,6472.0,12.884,12.944,20.046,20.058
48,1000,13.333333333333332,13.333333333333332,0.675,0.0,3.717967373066403,0.3379936227618347,0.27583149439172944,0.3688142269132612,0.10306647600009455,0.10306739807128906,6442.0,6472.0,12.884,12.944,16.954,17.028
49,1000,13.333333333333332,13.333333333333332,0.9,0.0,2.4119148528488186,0.22580645161290322,0.13012770897832818,0.32805333447447155,0.06629573299869662,0.06629633903503418,6442.0,6472.0,12.884,12.944,14.176,14.256
50,1000,16.11111111111111,5.0,,,,,,,,,,,,,,
51,1000,16.11111111111111,5.0,0.225,0.0,8.751521714370464,0.7612629477099713,0.497639571827943,0.7794074668715946,0.06169059700005164,0.061691999435424805,8131.0,2266.0,16.262,4.532,19.736,17.084
52,1000,16.11111111111111,5.0,0.45,0.0,4.295807644153349,0.784803583735355,0.4997822291603865,0.7783625878171998,0.05977164899923082,0.05977225303649902,8131.0,2266.0,16.262,4.532,18.756,13.646
53,1000,16.11111111111111,5.0,0.675,0.0,2.6111389694978078,0.7728613569321534,0.4897992465549718,0.7464883841750984,0.05557958500139648,0.05558013916015625,8131.0,2266.0,16.262,4.532,17.802,9.772
54,1000,16.11111111111111,5.0,0.9,0.0,1.8022282246861876,0.8083416087388282,0.47664256343012823,0.762745524261669,0.0868410210005095,0.08684134483337402,8131.0,2266.0,16.262,4.532,16.648,6.16
55,1000,16.11111111111111,7.777777777777778,,,,,,,,,,,,,,
56,1000,16.11111111111111,7.777777777777778,0.225,0.0,9.445379977135694,0.669973544973545,0.488545642391543,0.6996274646729661,0.06907799299915496,0.06907916069030762,8288.0,3341.0,16.576,6.682,21.794,19.608
57,1000,16.11111111111111,7.777777777777778,0.45,0.0,4.064794892745066,0.7092676807276148,0.47337415153182905,0.6915407405072899,0.06173923700043815,0.06173992156982422,8288.0,3341.0,16.576,6.682,20.21,15.802
58,1000,16.11111111111111,7.777777777777778,0.675,0.0,2.41338561080981,0.7175754367390154,0.4489650957180096,0.6702895299290084,0.0608930850012257,0.06089425086975098,8288.0,3341.0,16.576,6.682,18.708,12.106
59,1000,16.11111111111111,7.777777777777778,0.9,0.0,1.59790140771021,0.721830985915493,0.4543529957659068,0.6582810026502838,0.05924483600028907,0.05924534797668457,8288.0,3341.0,16.576,6.682,17.206,8.324
60,1000,16.11111111111111,10.555555555555555,,,,,,,,,,,,,,
61,1000,16.11111111111111,10.555555555555555,0.225,0.0,9.783258093454732,0.5449911782003529,0.44012983326882776,0.5770776458766831,0.07753304399921035,0.07753396034240723,8183.0,4961.0,16.366,9.922,24.114,22.578
62,1000,16.11111111111111,10.555555555555555,0.45,0.0,4.251569787886985,0.5821727019498607,0.40973246596087026,0.5567220431477982,0.07314261999999871,0.07314348220825195,8183.0,4961.0,16.366,9.922,21.8,18.848
63,1000,16.11111111111111,10.555555555555555,0.675,0.0,2.34732116892878,0.615348619560131,0.3743814145858665,0.5376995387426768,0.07039394099956553,0.07039451599121094,8183.0,4961.0,16.366,9.922,19.552,15.284
64,1000,16.11111111111111,10.555555555555555,0.9,0.0,1.426724276567174,0.6029757243539546,0.29834720064799575,0.46717789353813055,0.07830635000027542,0.0783071517944336,8183.0,4961.0,16.366,9.922,17.378,11.464
65,1000,16.11111111111111,13.333333333333332,,,,,,,,,,,,,,
66,1000,16.11111111111111,13.333333333333332,0.225,0.0,10.577795720146211,0.4712961312176859,0.4274971639579571,0.49984777379246303,0.08490071399864974,0.08490157127380371,8023.0,6419.0,16.046,12.838,26.062,25.258
67,1000,16.11111111111111,13.333333333333332,0.45,0.0,5.387776709553128,0.4587387842790345,0.38155437627013755,0.47635454335541794,0.07571548799933225,0.07571601867675781,8023.0,6419.0,16.046,12.838,23.024,21.686
68,1000,16.11111111111111,13.333333333333332,0.675,0.0,2.7093312674462844,0.47788175244576775,0.33169186716358046,0.43846280458743103,0.07718901199950778,0.07719039916992188,8023.0,6419.0,16.046,12.838,20.28,18.008
69,1000,16.11111111111111,13.333333333333332,0.9,0.0,1.5022646875503265,0.526896551724138,0.21095943769730302,0.4045265134702022,0.08545688500089454,0.08545804023742676,8023.0,6419.0,16.046,12.838,17.3,14.484
70,1000,16.11111111111111,16.11111111111111,,,,,,,,,,,,,,
71,1000,16.11111111111111,16.11111111111111,0.225,0.0,11.388646745065072,0.44685258964143426,0.4230690031536845,0.44255918602560707,0.09606427900143899,0.09606552124023438,8025.0,8157.0,16.05,16.314,28.654,28.81
72,1000,16.11111111111111,16.11111111111111,0.45,0.0,6.140412827359743,0.4110478359908884,0.373600601021425,0.4061926324587819,0.0876392330010276,0.08763980865478516,8025.0,8157.0,16.05,16.314,24.97,24.954
73,1000,16.11111111111111,16.11111111111111,0.675,0.0,3.8062521582465845,0.35904654654654655,0.3098014015267658,0.3803170488859091,0.08971837799981586,0.08971905708312988,8025.0,8157.0,16.05,16.314,21.394,21.626
74,1000,16.11111111111111,16.11111111111111,0.9,0.0,2.3853109801753765,0.2510612492419648,0.15368212150456645,0.3264976426329708,0.1164386979999108,0.1164391040802002,8025.0,8157.0,16.05,16.314,17.714,17.948
75,1000,18.88888888888889,5.0,,,,,,,,,,,,,,
76,1000,18.88888888888889,5.0,0.225,0.0,9.251758877074883,0.7773099933525371,0.5268318922050625,0.805177906988064,0.06789843899969128,0.06790018081665039,9200.0,2449.0,18.4,4.898,22.114,19.236
77,1000,18.88888888888889,5.0,0.45,0.0,4.2728646772292835,0.7867797142408541,0.527192561161709,0.7907041220031137,0.06406516399874818,0.06406593322753906,9200.0,2449.0,18.4,4.898,21.118,14.918
78,1000,18.88888888888889,5.0,0.675,0.0,2.638504164605578,0.7887323943661971,0.5106390140794976,0.7743052791653932,0.06730253500063554,0.06730318069458008,9200.0,2449.0,18.4,4.898,19.992,10.832
79,1000,18.88888888888889,5.0,0.9,0.0,1.8671060960941452,0.7928748964374482,0.5117680250783699,0.7627751056835423,0.07666014300048118,0.0766606330871582,9200.0,2449.0,18.4,4.898,18.9,6.812
80,1000,18.88888888888889,7.777777777777778,,,,,,,,,,,,,,
81,1000,18.88888888888889,7.777777777777778,0.225,0.0,9.098203887404901,0.6976458546571136,0.5019313320314891,0.72137702047931,0.07236542700047721,0.07236647605895996,9138.0,3492.0,18.276,6.984,23.694,21.106
82,1000,18.88888888888889,7.777777777777778,0.45,0.0,4.275389364526596,0.719668855266914,0.5053800303275959,0.7154639776175893,0.0672062650010048,0.06720662117004395,9138.0,3492.0,18.276,6.984,22.178,17.094
83,1000,18.88888888888889,7.777777777777778,0.675,0.0,2.39911757807288,0.7318786054677703,0.5138927313037698,0.7193790180146631,0.0666779380007938,0.06667852401733398,9138.0,3492.0,18.276,6.984,20.418,12.816
84,1000,18.88888888888889,7.777777777777778,0.9,0.0,1.660431582547827,0.6969943135662063,0.4947536824212428,0.6551432136348798,0.07613406099881104,0.07613515853881836,9138.0,3492.0,18.276,6.984,19.022,8.7
85,1000,18.88888888888889,10.555555555555555,,,,,,,,,,,,,,
86,1000,18.88888888888889,10.555555555555555,0.225,0.0,9.47941920900546,0.5878110349801658,0.4687792403397329,0.624137374374993,0.0850670159998117,0.0850682258605957,9291.0,5079.0,18.582,10.158,26.412,24.512
87,1000,18.88888888888889,10.555555555555555,0.45,0.0,4.1766716110119555,0.6258138644197625,0.4526654300676977,0.6052267577779114,0.07607073200051673,0.07607150077819824,9291.0,5079.0,18.582,10.158,24.158,20.248
88,1000,18.88888888888889,10.555555555555555,0.675,0.0,2.3748912125958013,0.6421960454354227,0.4432117747041747,0.5924470042876245,0.07613729700096883,0.07613778114318848,9291.0,5079.0,18.582,10.158,21.954,16.294
89,1000,18.88888888888889,10.555555555555555,0.9,0.0,1.481128670220897,0.6568767908309455,0.4083624758476422,0.5766714003338453,0.07355922799979453,0.07355976104736328,9291.0,5079.0,18.582,10.158,19.536,11.996
90,1000,18.88888888888889,13.333333333333332,,,,,,,,,,,,,,
91,1000,18.88888888888889,13.333333333333332,0.225,0.0,10.169395290517874,0.5011858377096392,0.43829061504634637,0.5401986849838516,0.09405039500052226,0.09405159950256348,8939.0,6320.0,17.878,12.64,27.658,26.472
92,1000,18.88888888888889,13.333333333333332,0.45,0.0,4.710900655443829,0.5178994784257942,0.40162859920888583,0.5186120601675406,0.0799546010002814,0.0799558162689209,8939.0,6320.0,17.878,12.64,24.86,22.53
93,1000,18.88888888888889,13.333333333333332,0.675,0.0,2.464060297813965,0.5640565849770871,0.37575802530063973,0.4905138720655444,0.09175509499982581,0.09175610542297363,8939.0,6320.0,17.878,12.64,22.072,18.484
94,1000,18.88888888888889,13.333333333333332,0.9,0.0,1.431388436264261,0.5874125874125874,0.3019860398879447,0.4602876224393855,0.10420286000044143,0.10420346260070801,8939.0,6320.0,17.878,12.64,19.166,14.498
95,1000,18.88888888888889,16.11111111111111,,,,,,,,,,,,,,
96,1000,18.88888888888889,16.11111111111111,0.225,0.0,10.699711550175836,0.4518781113290089,0.42743298736351537,0.46890094500506035,0.09721335699941847,0.09721517562866211,8961.0,8177.0,17.922,16.354,30.668,30.124
97,1000,18.88888888888889,16.11111111111111,0.45,0.0,6.067205432541601,0.4258671742808799,0.38313572580556876,0.4446720301402962,0.10033861699957924,0.10033988952636719,8961.0,8177.0,17.922,16.354,26.87,26.318
98,1000,18.88888888888889,16.11111111111111,0.675,0.0,3.41843717478755,0.3963381798599892,0.32182000685286544,0.41049735282779626,0.12126148099923739,0.12126302719116211,8961.0,8177.0,17.922,16.354,23.216,22.202
99,1000,18.88888888888889,16.11111111111111,0.9,0.0,1.8673697355044654,0.3544378698224852,0.18333694441005327,0.366674948697748,0.11747321099937835,0.11747407913208008,8961.0,8177.0,17.922,16.354,19.498,18.158
100,1000,18.88888888888889,18.88888888888889,,,,,,,,,,,,,,
101,1000,18.88888888888889,18.88888888888889,0.225,0.0,11.261735139097043,0.4529202279202279,0.42963206557566724,0.44087828288292596,0.10303150000072492,0.10303282737731934,8945.0,9197.0,17.89,18.394,32.2,32.164
102,1000,18.88888888888889,18.88888888888889,0.45,0.0,6.246318840966411,0.41679160419790107,0.38150018356300636,0.4064807632275512,0.09812415899978078,0.09812498092651367,8945.0,9197.0,17.89,18.394,28.136,28.158
103,1000,18.88888888888889,18.88888888888889,0.675,0.0,3.816976272765912,0.36936483995307523,0.3116913836642901,0.3846067107216823,0.134047236000697,0.1340479850769043,8945.0,9197.0,17.89,18.394,23.836,24.382
104,1000,18.88888888888889,18.88888888888889,0.9,0.0,2.2926788741738444,0.25136612021857924,0.14898969687919963,0.33363771282744936,0.13682147300096403,0.13682246208190918,8945.0,9197.0,17.89,18.394,19.7,20.244
105,1000,21.666666666666664,5.0,,,,,,,,,,,,,,
106,1000,21.666666666666664,5.0,0.225,0.0,9.436280367104949,0.8174233604967016,0.5535421195991382,0.8419795864910569,0.08014925400129869,0.08015084266662598,11004.0,2391.0,22.008,4.782,25.676,21.73
107,1000,21.666666666666664,5.0,0.45,0.0,4.480461629200177,0.8241157995357095,0.5917504757425889,0.8528209177924663,0.07517006800117088,0.07517075538635254,11004.0,2391.0,22.008,4.782,24.588,16.848
108,1000,21.666666666666664,5.0,0.675,0.0,2.8503273163577996,0.8262548262548263,0.5765913288934228,0.8369287472205786,0.07265364500017313,0.07265424728393555,11004.0,2391.0,22.008,4.782,23.54,12.056
109,1000,21.666666666666664,5.0,0.9,0.0,2.030447286982713,0.7993897787948131,0.582235717040584,0.8077832488070013,0.1038542590013094,0.10385489463806152,11004.0,2391.0,22.008,4.782,22.532,6.88
110,1000,21.666666666666664,7.777777777777778,,,,,,,,,,,,,,
111,1000,21.666666666666664,7.777777777777778,0.225,0.0,9.142094788640245,0.7415498022294139,0.5302879515560862,0.7716589385098114,0.08723738200023945,0.08723998069763184,10860.0,3505.0,21.72,7.01,27.172,23.806
112,1000,21.666666666666664,7.777777777777778,0.45,0.0,4.3930210963674465,0.7604323780794369,0.5532526749959733,0.7785588061599533,0.12204059699979553,0.12204098701477051,10860.0,3505.0,21.72,7.01,25.528,19.114
113,1000,21.666666666666664,7.777777777777778,0.675,0.0,2.524322348417679,0.7614135206321334,0.5552608884167854,0.7742401579535432,0.07436956399942574,0.0743706226348877,10860.0,3505.0,21.72,7.01,23.896,13.946
114,1000,21.666666666666664,7.777777777777778,0.9,0.0,1.7842011176872266,0.7406417112299465,0.5480270013770516,0.7316283460656613,0.0957155159994727,0.09571599960327148,10860.0,3505.0,21.72,7.01,22.496,9.226
115,1000,21.666666666666664,10.555555555555555,,,,,,,,,,,,,,
116,1000,21.666666666666664,10.555555555555555,0.225,0.0,9.358183054359547,0.6388684490229745,0.4903359606302512,0.6681765756300726,0.09092369199970562,0.09092473983764648,10708.0,5155.0,21.416,10.31,29.354,26.834
117,1000,21.666666666666664,10.555555555555555,0.45,0.0,4.177745469034323,0.6642260610914084,0.4820730133911839,0.6511483110560816,0.0888244180005131,0.08882498741149902,10708.0,5155.0,21.416,10.31,27.2,22.008
118,1000,21.666666666666664,10.555555555555555,0.675,0.0,2.4011627834413605,0.6703638840241292,0.4823322613592732,0.647102757567908,0.12314916899958916,0.12315034866333008,10708.0,5155.0,21.416,10.31,24.79,17.214
119,1000,21.666666666666664,10.555555555555555,0.9,0.0,1.5662544322160843,0.655840099937539,0.4652009333679026,0.6068453827580929,0.10707218300012755,0.10707259178161621,10708.0,5155.0,21.416,10.31,22.518,12.41
120,1000,21.666666666666664,13.333333333333332,,,,,,,,,,,,,,
121,1000,21.666666666666664,13.333333333333332,0.225,0.0,9.603275123338356,0.5795156332008697,0.46211915405148635,0.6003503832543201,0.09873542100103805,0.09873676300048828,10832.0,6358.0,21.664,12.716,31.602,29.452
122,1000,21.666666666666664,13.333333333333332,0.45,0.0,4.310761067500799,0.6063215373306731,0.45004886727082666,0.5918405210408377,0.09689924900158076,0.09690046310424805,10832.0,6358.0,21.664,12.716,28.744,24.682
123,1000,21.666666666666664,13.333333333333332,0.675,0.0,2.3564257842805034,0.6191066997518611,0.4372571443093305,0.5682038745014191,0.09800077799991413,0.09800195693969727,10832.0,6358.0,21.664,12.716,25.918,19.746
124,1000,21.666666666666664,13.333333333333332,0.9,0.0,1.4602362343201416,0.6276722090261283,0.4162788763909048,0.5509331664384597,0.11518308299855562,0.11518430709838867,10832.0,6358.0,21.664,12.716,22.912,14.836
125,1000,21.666666666666664,16.11111111111111,,,,,,,,,,,,,,
126,1000,21.666666666666664,16.11111111111111,0.225,0.0,10.444135868277003,0.49428472462764117,0.4408508417996818,0.5307894307252962,0.10842509999929462,0.10842728614807129,10733.0,8013.0,21.466,16.026,33.812,32.55
127,1000,21.666666666666664,16.11111111111111,0.45,0.0,4.7177574880801645,0.5175251742835012,0.40923515190499693,0.5013863775342288,0.10424720199989679,0.1042485237121582,10733.0,8013.0,21.466,16.026,30.376,27.772
128,1000,21.666666666666664,16.11111111111111,0.675,0.0,2.56445328627362,0.5360131255127153,0.3719940304338709,0.4863360560855494,0.11186026999894239,0.1118614673614502,10733.0,8013.0,21.466,16.026,26.588,23.094
129,1000,21.666666666666664,16.11111111111111,0.9,0.0,1.42829436551127,0.5597855227882037,0.31096848450218717,0.4410362833492316,0.12228805999984615,0.12228870391845703,10733.0,8013.0,21.466,16.026,23.082,18.14
130,1000,21.666666666666664,18.88888888888889,,,,,,,,,,,,,,
131,1000,21.666666666666664,18.88888888888889,0.225,0.0,11.393871556048868,0.4666535639412998,0.4359526576652971,0.5037582036847121,0.11446617100045842,0.11446738243103027,10813.0,8949.0,21.626,17.898,35.366,34.686
132,1000,21.666666666666664,18.88888888888889,0.45,0.0,5.350938985283639,0.46795580110497237,0.3976336092804998,0.47878931619797016,0.10776348499894084,0.10776495933532715,10813.0,8949.0,21.626,17.898,31.412,29.832
133,1000,21.666666666666664,18.88888888888889,0.675,0.0,2.843987243152382,0.47131467875566674,0.34897773683129524,0.44802913204792094,0.11057088099914836,0.11057233810424805,10813.0,8949.0,21.626,17.898,27.38,24.938
134,1000,21.666666666666664,18.88888888888889,0.9,0.0,1.4864034367742263,0.5208655332302936,0.25504668316288903,0.40797255841531294,0.1255186969992792,0.1255195140838623,10813.0,8949.0,21.626,17.898,23.352,20.054
135,1000,21.666666666666664,21.666666666666664,,,,,,,,,,,,,,
136,1000,21.666666666666664,21.666666666666664,0.225,0.0,11.255058898233704,0.45396081259766796,0.43272281346867913,0.4526090456221328,0.1255113529987284,0.12551355361938477,10813.0,10734.0,21.626,21.468,38.2,38.17
